#BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       15572     3.27809     3.28865 0.000378425
       15573     3.27152     3.28865 0.000378402
       15574     3.27336     3.28865 0.000378379
       15575     3.29155     3.28865 0.000378355
       15576     3.30245     3.28865 0.000378332
       15577     3.28685     3.28865 0.000378307
       15578     3.21028     3.28864 0.000378317
       15579     3.24096     3.28864 0.000378305
       15580     3.27242     3.28864 0.000378282
       15581     3.23733     3.28863 0.000378272
       15582     3.26113     3.28863 0.000378252
       15583     3.29865     3.28863 0.000378228
       15584     3.31216     3.28863 0.000378207
       15585     3.31234     3.28864 0.000378186
       15586     3.32232     3.28864 0.000378167
       15587     3.33649     3.28864 0.000378156
       15588     3.32089     3.28864 0.000378137
       15589     3.27126     3.28864 0.000378114
       15590     3.22993     3.28864 0.000378109
       15591     3.22631     3.28863 0.000378106
       15592     3.24666     3.28863 0.000378091
       15593       3.274     3.28863 0.000378068
       15594     3.29118     3.28863 0.000378044
       15595     3.28925     3.28863  0.00037802
       15596     3.27752     3.28863 0.000377996
       15597     3.28674     3.28863 0.000377972
       15598     3.29606     3.28863 0.000377948
       15599     3.24008     3.28863 0.000377937
       15600     3.19503     3.28862  0.00037796
       15601     3.24878     3.28862 0.000377944
       15602     3.24156     3.28862 0.000377932
       15603     3.22995     3.28861 0.000377927
       15604     3.26351     3.28861 0.000377906
       15605     3.29288     3.28861 0.000377882
       15606     3.30156     3.28861 0.000377858
       15607     3.29901     3.28861 0.000377835
       15608     3.29106     3.28861 0.000377811
       15609      3.2821     3.28861 0.000377787
       15610     3.27837     3.28861 0.000377763
       15611     3.28384     3.28861 0.000377739
       15612     3.29131     3.28861 0.000377715
       15613     3.28609     3.28861 0.000377691
       15614     3.28535     3.28861 0.000377666
       15615     3.30559     3.28861 0.000377644
       15616     3.31707     3.28861 0.000377624
       15617     3.31557     3.28862 0.000377604
       15618     3.31059     3.28862 0.000377582
       15619     3.30303     3.28862 0.000377559
       15620     3.28975     3.28862 0.000377535
       15621     3.27857     3.28862 0.000377511
       15622     3.28545     3.28862 0.000377487
       15623     3.30118     3.28862 0.000377464
       15624     3.30641     3.28862 0.000377442
       15625     3.30175     3.28862 0.000377418
       15626     3.28033     3.28862 0.000377395
       15627     3.26222     3.28862 0.000377374
       15628     3.30662     3.28862 0.000377352
       15629     3.31783     3.28862 0.000377332
       15630     3.30384     3.28862 0.000377309
       15631     3.28536     3.28862 0.000377285
       15632     3.27806     3.28862 0.000377262
       15633     3.27813     3.28862 0.000377238
       15634     3.28058     3.28862 0.000377215
       15635     3.28031     3.28862 0.000377191
       15636     3.26482     3.28862  0.00037717
       15637     3.26601     3.28862 0.000377148
       15638     3.28732     3.28862 0.000377124
       15639     3.30162     3.28862 0.000377101
       15640     3.30662     3.28862 0.000377079
       15641     3.30432     3.28862 0.000377056
       15642     3.29669     3.28862 0.000377032
       15643     3.29506     3.28862 0.000377008
       15644     3.30429     3.28862 0.000376986
       15645     3.31129     3.28862 0.000376964
       15646     3.30878     3.28862 0.000376942
       15647     3.30638     3.28862  0.00037692
       15648     3.31571     3.28863   0.0003769
       15649     3.33007     3.28863 0.000376885
       15650       3.327     3.28863 0.000376869
       15651     3.29695     3.28863 0.000376845
       15652      3.2862     3.28863 0.000376821
       15653     3.31163     3.28863   0.0003768
       15654      3.3233     3.28864 0.000376782
       15655     3.31562     3.28864 0.000376762
       15656     3.29716     3.28864 0.000376739
       15657     3.28693     3.28864 0.000376715
       15658     3.30421     3.28864 0.000376692
       15659      3.3255     3.28864 0.000376675
       15660      3.3274     3.28864 0.000376659
       15661     3.29526     3.28864 0.000376635
       15662     3.25633     3.28864 0.000376617
       15663     3.28781     3.28864 0.000376593
       15664     3.29935     3.28864  0.00037657
       15665     3.29229     3.28864 0.000376546
       15666     3.28038     3.28864 0.000376522
       15667     3.26054     3.28864 0.000376502
       15668     3.26189     3.28864 0.000376482
       15669     3.27675     3.28864 0.000376459
       15670     3.28334     3.28864 0.000376435
       15671     3.28268     3.28864 0.000376411
       15672     3.27135     3.28864 0.000376389
       15673     3.25297     3.28863 0.000376371
       15674     3.26652     3.28863  0.00037635
       15675     3.29232     3.28863 0.000376326
       15676     3.29601     3.28863 0.000376302
       15677     3.28416     3.28863 0.000376279
       15678     3.27893     3.28863 0.000376255
       15679     3.28205     3.28863 0.000376231
       15680      3.2874     3.28863 0.000376207
       15681     3.29892     3.28863 0.000376184
       15682     3.31159     3.28863 0.000376163
       15683       3.322     3.28864 0.000376145
       15684     3.32418     3.28864 0.000376128
       15685     3.30956     3.28864 0.000376106
       15686     3.27977     3.28864 0.000376082
       15687     3.26406     3.28864 0.000376062
       15688      3.2766     3.28864 0.000376039
       15689     3.29508     3.28864 0.000376015
       15690     3.32911     3.28864    0.000376
       15691     3.34576     3.28864 0.000375993
       15692     3.35195     3.28865 0.000375991
       15693      3.3541     3.28865  0.00037599
       15694      3.3481     3.28865 0.000375985
       15695     3.33241     3.28866 0.000375972
       15696      3.3152     3.28866 0.000375952
       15697     3.31102     3.28866  0.00037593
       15698     3.31769     3.28866 0.000375911
       15699     3.32743     3.28867 0.000375895
       15700       3.333     3.28867 0.000375882
       15701     3.33372     3.28867 0.000375869
       15702      3.3342     3.28867 0.000375856
       15703     3.33348     3.28868 0.000375843
       15704     3.31852     3.28868 0.000375824
       15705     3.27629     3.28868 0.000375801
       15706     3.25044     3.28868 0.000375785
       15707     3.27405     3.28867 0.000375762
       15708     3.30936     3.28868  0.00037574
       15709     3.32607     3.28868 0.000375724
       15710     3.32432     3.28868 0.000375707
       15711     3.31769     3.28868 0.000375687
       15712     3.31771     3.28868 0.000375668
       15713     3.32467     3.28869 0.000375651
       15714     3.32489     3.28869 0.000375634
       15715     3.30141     3.28869 0.000375611
       15716     3.29512     3.28869 0.000375588
       15717     3.33701     3.28869 0.000375576
       15718     3.34162      3.2887 0.000375567
       15719     3.30613      3.2887 0.000375545
       15720     3.28957      3.2887 0.000375521
       15721     3.29187      3.2887 0.000375498
       15722     3.34415      3.2887  0.00037549
       15723     3.38054     3.28871 0.000375512
       15724     3.34413     3.28871 0.000375504
       15725      3.2647     3.28871 0.000375484
       15726     3.24643     3.28871 0.000375469
       15727     3.28893     3.28871 0.000375445
       15728     3.32713     3.28871  0.00037543
       15729     3.32869     3.28871 0.000375414
       15730     3.31935     3.28871 0.000375395
       15731     3.33757     3.28872 0.000375384
       15732     3.35954     3.28872 0.000375388
       15733     3.37621     3.28873 0.000375405
       15734     3.38368     3.28873  0.00037543
       15735     3.38628     3.28874 0.000375457
       15736      3.3912     3.28875 0.000375489
       15737     3.38837     3.28875 0.000375519
       15738     3.35798     3.28876 0.000375521
       15739     3.30455     3.28876 0.000375498
       15740     3.31119     3.28876 0.000375477
       15741     3.33295     3.28876 0.000375464
       15742      3.2809     3.28876  0.00037544
       15743     3.30538     3.28876 0.000375418
       15744     3.35947     3.28877 0.000375421
       15745     3.35398     3.28877  0.00037542
       15746      3.3337     3.28877 0.000375407
       15747     3.33227     3.28878 0.000375393
       15748     3.34293     3.28878 0.000375385
       15749     3.33634     3.28878 0.000375374
       15750     3.30292     3.28878 0.000375351
       15751      3.2541     3.28878 0.000375333
       15752     3.25081     3.28878 0.000375317
       15753     3.29147     3.28878 0.000375294
       15754     3.31069     3.28878 0.000375272
       15755     3.30764     3.28878  0.00037525
       15756     3.29565     3.28878 0.000375227
       15757     3.28655     3.28878 0.000375203
       15758     3.28381     3.28878 0.000375179
       15759     3.26746     3.28878 0.000375158
       15760     3.22447     3.28878 0.000375156
       15761     3.19047     3.28877 0.000375184
       15762     3.16729     3.28876  0.00037524
       15763     3.17142     3.28875  0.00037529
       15764     3.20677     3.28875 0.000375302
       15765     3.23617     3.28875 0.000375293
       15766     3.25394     3.28874 0.000375276
       15767     3.25625     3.28874 0.000375258
       15768     3.25425     3.28874  0.00037524
       15769      3.2559     3.28874 0.000375222
       15770     3.26348     3.28874 0.000375202
       15771     3.27237     3.28873 0.000375179
       15772     3.25832     3.28873 0.000375161
       15773     3.19552     3.28873 0.000375183
       15774     3.15257     3.28872 0.000375259
       15775     3.17839     3.28871   0.0003753
       15776     3.19357     3.28871 0.000375325
       15777     3.19764      3.2887 0.000375345
       15778     3.24527      3.2887 0.000375332
       15779     3.28649      3.2887 0.000375308
       15780     3.29836      3.2887 0.000375285
       15781     3.28682      3.2887 0.000375261
       15782     3.27993      3.2887 0.000375238
       15783      3.2205     3.28869 0.000375239
       15784     3.21135     3.28869 0.000375247
       15785     3.29264     3.28869 0.000375223
       15786     3.26583     3.28869 0.000375202
       15787     3.22816     3.28868 0.000375198
       15788     3.23521     3.28868  0.00037519
       15789     3.23152     3.28868 0.000375183
       15790      3.2418     3.28867 0.000375171
       15791     3.26458     3.28867 0.000375151
       15792     3.28367     3.28867 0.000375127
