#BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       14444     2.22121     2.19174 0.000261895
       14445     2.21685     2.19174 0.000261882
       14446     2.22632     2.19174 0.000261875
       14447     2.22666     2.19175 0.000261868
       14448     2.21685     2.19175 0.000261856
       14449     2.19827     2.19175 0.000261838
       14450     2.20007     2.19175  0.00026182
       14451     2.22373     2.19175 0.000261812
       14452     2.23468     2.19175  0.00026181
       14453     2.23026     2.19176 0.000261806
       14454       2.205     2.19176 0.000261789
       14455     2.18579     2.19176 0.000261772
       14456     2.19304     2.19176 0.000261753
       14457     2.20085     2.19176 0.000261736
       14458     2.19602     2.19176 0.000261718
       14459      2.1905     2.19176   0.0002617
       14460     2.20799     2.19176 0.000261684
       14461     2.22716     2.19176 0.000261678
       14462     2.22994     2.19176 0.000261673
       14463      2.2319     2.19177  0.00026167
       14464     2.23809     2.19177 0.000261671
       14465     2.24411     2.19177 0.000261678
       14466     2.24389     2.19178 0.000261685
       14467     2.23075     2.19178 0.000261681
       14468     2.20792     2.19178 0.000261665
       14469     2.19575     2.19178 0.000261647
       14470     2.19173     2.19178 0.000261629
       14471     2.20737     2.19178 0.000261613
       14472     2.23436     2.19178 0.000261611
       14473     2.24244     2.19179 0.000261617
       14474     2.23752     2.19179 0.000261618
       14475     2.22666     2.19179 0.000261611
       14476     2.21027      2.1918 0.000261596
       14477     2.20457      2.1918 0.000261579
       14478     2.22089      2.1918 0.000261569
       14479     2.22456      2.1918 0.000261561
       14480     2.21326      2.1918 0.000261547
       14481     2.21301      2.1918 0.000261533
       14482     2.22093     2.19181 0.000261522
       14483     2.22505     2.19181 0.000261514
       14484      2.2183     2.19181 0.000261503
       14485      2.2124     2.19181 0.000261489
       14486      2.2193     2.19181 0.000261477
       14487     2.22248     2.19181 0.000261468
       14488     2.21335     2.19182 0.000261454
       14489     2.19245     2.19182 0.000261436
       14490     2.18047     2.19182 0.000261419
       14491     2.18959     2.19182 0.000261401
       14492     2.19225     2.19182 0.000261383
       14493     2.18587     2.19182 0.000261365
       14494     2.17119     2.19181 0.000261351
       14495     2.15614     2.19181 0.000261345
       14496     2.16011     2.19181 0.000261336
       14497     2.17319     2.19181 0.000261321
       14498     2.18139     2.19181 0.000261304
       14499     2.18335     2.19181 0.000261287
       14500      2.1823     2.19181  0.00026127
       14501     2.17577      2.1918 0.000261254
       14502     2.15773      2.1918 0.000261246
       14503     2.15351      2.1918 0.000261242
       14504     2.16764      2.1918 0.000261229
       14505     2.16677      2.1918 0.000261217
       14506     2.15975     2.19179 0.000261208
       14507      2.1604     2.19179 0.000261199
       14508     2.16416     2.19179 0.000261188
       14509     2.15809     2.19179  0.00026118
       14510     2.14363     2.19178 0.000261183
       14511     2.14638     2.19178 0.000261184
       14512     2.15741     2.19178 0.000261177
       14513     2.15958     2.19178 0.000261168
       14514     2.16673     2.19177 0.000261156
       14515     2.17433     2.19177 0.000261141
       14516     2.17531     2.19177 0.000261125
       14517      2.1729     2.19177  0.00026111
       14518     2.17205     2.19177 0.000261096
       14519     2.17472     2.19177 0.000261081
       14520     2.17491     2.19177 0.000261065
       14521     2.17006     2.19177 0.000261052
       14522     2.17177     2.19176 0.000261037
       14523      2.1689     2.19176 0.000261024
       14524     2.14507     2.19176 0.000261026
       14525     2.14745     2.19176 0.000261026
       14526     2.18573     2.19176 0.000261008
       14527     2.20941     2.19176 0.000260993
       14528     2.21802     2.19176 0.000260981
       14529     2.21997     2.19176  0.00026097
       14530     2.21332     2.19176 0.000260957
       14531      2.1901     2.19176 0.000260939
       14532     2.17654     2.19176 0.000260923
       14533     2.19178     2.19176 0.000260905
       14534      2.2136     2.19176 0.000260891
       14535     2.22313     2.19177 0.000260882
       14536     2.22764     2.19177 0.000260876
       14537     2.22705     2.19177 0.000260869
       14538     2.22186     2.19177  0.00026086
       14539      2.2059     2.19177 0.000260844
       14540     2.16522     2.19177 0.000260832
       14541     2.20282     2.19177 0.000260815
       14542     2.22533     2.19177 0.000260807
       14543     2.22043     2.19178 0.000260797
       14544     2.20961     2.19178 0.000260782
       14545      2.1961     2.19178 0.000260764
       14546     2.18923     2.19178 0.000260746
       14547     2.19665     2.19178 0.000260729
       14548     2.20383     2.19178 0.000260712
       14549     2.19654     2.19178 0.000260694
       14550     2.18956     2.19178 0.000260676
       14551     2.20618     2.19178  0.00026066
       14552     2.22146     2.19178  0.00026065
       14553     2.22058     2.19178  0.00026064
       14554     2.20755     2.19179 0.000260624
       14555     2.19657     2.19179 0.000260607
       14556     2.19743     2.19179 0.000260589
       14557     2.20622     2.19179 0.000260573
       14558     2.20931     2.19179 0.000260558
       14559     2.19182     2.19179  0.00026054
       14560     2.17229     2.19179 0.000260526
       14561     2.19288     2.19179 0.000260508
       14562     2.21246     2.19179 0.000260494
       14563     2.21522     2.19179 0.000260481
       14564     2.19366     2.19179 0.000260463
       14565      2.1576     2.19179 0.000260456
       14566     2.15973     2.19179 0.000260447
       14567     2.17619     2.19178 0.000260431
       14568     2.19898     2.19179 0.000260414
       14569     2.21365     2.19179   0.0002604
       14570     2.21981     2.19179  0.00026039
       14571     2.21645     2.19179 0.000260377
       14572     2.20209     2.19179  0.00026036
       14573       2.196     2.19179 0.000260343
       14574     2.21338     2.19179 0.000260329
       14575     2.22416     2.19179 0.000260321
       14576      2.2198      2.1918  0.00026031
       14577     2.21525      2.1918 0.000260297
       14578     2.21366      2.1918 0.000260283
       14579     2.21626      2.1918 0.000260271
       14580      2.2184      2.1918 0.000260259
       14581     2.21218      2.1918 0.000260245
       14582     2.20848     2.19181  0.00026023
       14583     2.21342     2.19181 0.000260216
       14584     2.22277     2.19181 0.000260207
       14585     2.22853     2.19181 0.000260202
       14586     2.22271     2.19181 0.000260192
       14587     2.20566     2.19182 0.000260176
       14588     2.20242     2.19182 0.000260159
       14589      2.2085     2.19182 0.000260144
       14590     2.20492     2.19182 0.000260128
       14591     2.19581     2.19182  0.00026011
       14592     2.20219     2.19182 0.000260093
       14593     2.21785     2.19182 0.000260082
       14594     2.22268     2.19182 0.000260072
       14595     2.22052     2.19182 0.000260062
       14596     2.21734     2.19183  0.00026005
       14597     2.20764     2.19183 0.000260034
       14598     2.18858     2.19183 0.000260017
       14599      2.1888     2.19183 0.000259999
       14600     2.20704     2.19183 0.000259983
       14601     2.21587     2.19183 0.000259971
       14602     2.21795     2.19183 0.000259959
       14603     2.21875     2.19183 0.000259948
       14604     2.21972     2.19184 0.000259937
       14605     2.21941     2.19184 0.000259926
       14606     2.21332     2.19184 0.000259912
       14607     2.19455     2.19184 0.000259895
       14608     2.16779     2.19184 0.000259882
       14609     2.17083     2.19184 0.000259868
       14610     2.18422     2.19184 0.000259851
       14611     2.19505     2.19184 0.000259833
       14612     2.20382     2.19184 0.000259817
       14613     2.20182     2.19184   0.0002598
       14614     2.19207     2.19184 0.000259782
       14615     2.20507     2.19184 0.000259766
       14616     2.22383     2.19184 0.000259757
       14617     2.22938     2.19184 0.000259752
       14618     2.22694     2.19185 0.000259746
       14619     2.21527     2.19185 0.000259733
       14620     2.19758     2.19185 0.000259715
       14621     2.19153     2.19185 0.000259698
       14622     2.19283     2.19185  0.00025968
       14623     2.18195     2.19185 0.000259663
       14624     2.15766     2.19184 0.000259656
       14625     2.17572     2.19184  0.00025964
       14626      2.2092     2.19184 0.000259625
       14627     2.21028     2.19185 0.000259611
       14628     2.19564     2.19185 0.000259593
       14629     2.19097     2.19185 0.000259575
       14630     2.20161     2.19185 0.000259558
       14631     2.20989     2.19185 0.000259544
       14632     2.21177     2.19185 0.000259529
       14633     2.21052     2.19185 0.000259515
       14634     2.21303     2.19185 0.000259501
       14635     2.21942     2.19185  0.00025949
       14636     2.22138     2.19186  0.00025948
       14637     2.21036     2.19186 0.000259466
       14638     2.18759     2.19186 0.000259448
       14639     2.14992     2.19185 0.000259446
       14640     2.11809     2.19185 0.000259477
       14641     2.09086     2.19184 0.000259551
       14642     2.15488     2.19184 0.000259546
       14643     2.23397     2.19184 0.000259544
       14644      2.2435     2.19185  0.00025955
       14645      2.2345     2.19185 0.000259549
       14646     2.22541     2.19185 0.000259541
       14647     2.21656     2.19185 0.000259529
       14648     2.18838     2.19185 0.000259512
       14649     2.17174     2.19185 0.000259497
       14650     2.20184     2.19185 0.000259481
       14651     2.22378     2.19185 0.000259472
       14652     2.22515     2.19186 0.000259464
       14653     2.22162     2.19186 0.000259455
       14654     2.22208     2.19186 0.000259445
       14655      2.2249     2.19186 0.000259437
       14656     2.22439     2.19186 0.000259429
       14657     2.21759     2.19187 0.000259417
       14658      2.2071     2.19187 0.000259402
       14659     2.19706     2.19187 0.000259384
       14660     2.18944     2.19187 0.000259366
       14661      2.1845     2.19187 0.000259349
       14662     2.18196     2.19187 0.000259332
       14663     2.19114     2.19187 0.000259315
       14664     2.17875     2.19187 0.000259299
